Instance_number,age,education-num,relationship,race,sex,capital-gain,capital-loss,hours-per-week,class,cluster
0.011087,0.616438,0.866667,0.2,0,0,0,0,0.397959,1,cluster2
0.011118,0.356164,0.8,0.2,0,0,0,0,0.44898,0,cluster2
0.011149,0.356164,0.8,0,0,0,0,0.359045,0.44898,1,cluster2
0.011179,0.068493,0.533333,0,0,0,0,0,0.55102,0,cluster0
0.01121,0.150685,0.533333,0.2,0,0,0,0,0.397959,0,cluster0
0.011241,0.534247,0.6,0.2,0,0,0,0,0.44898,0,cluster2
0.011271,0.068493,0.733333,0,0,1,0,0,0.142857,0,cluster0
0.011302,0.547945,0.8,0,0,1,0,0,0.44898,1,cluster0
0.011333,0.30137,0.533333,0.8,0,1,0,0,0.397959,0,cluster0
0.011364,0.123288,0.6,0.8,0,1,0,0,0.142857,0,cluster0
0.011394,0,0.4,0.6,0,0,0,0,0.091837,0,cluster0
0.011425,0.315068,0.666667,0.2,0,0,0,0,0.377551,1,cluster2
0.011456,0.383562,0.533333,0.2,0.25,0,0,0,0.397959,0,cluster0
0.011486,0.369863,0.533333,0,0.25,0,0,0,0.397959,0,cluster0
0.011517,0.041096,0.6,0.6,0,1,0,0,0.091837,0,cluster0
0.011548,0.219178,0.533333,0.4,0,1,0,0,0.397959,0,cluster0
0.011579,0.082192,0.6,0,0,0,0,0,0.397959,0,cluster0
0.011609,0.39726,0.866667,0,0,0,0,0,0.295918,0,cluster2
0.01164,0.287671,0.533333,0.2,0,0,0,0,0.5,0,cluster2
0.011671,0.506849,0.533333,0,0,0,0,0,0.397959,0,cluster0
0.011701,0.39726,0.133333,0,0,1,0,0.536961,0.44898,0,cluster1
0.011732,0.109589,0.6,0.2,0,0,0,0,0.397959,0,cluster0
0.011763,0.39726,0.6,0,0,1,0,0,0.397959,0,cluster0
0.011794,0.260274,0.6,0.4,0,1,0,0,0.397959,0,cluster0
0.011824,0.082192,0.533333,0,0,1,0,0,0.244898,0,cluster0
0.011855,0.164384,0.533333,0,0,0,0,0,0.397959,0,cluster0
0.011886,0.369863,0.6,0.4,0,1,0,0.554408,0.05102,1,cluster1
0.011916,0.027397,0.6,0.6,0,1,0,0,0.153061,0,cluster0
0.011947,0.027397,0.533333,1,0,1,0,0,0.397959,0,cluster0
0.011978,0.246575,0.533333,0.4,0,1,0,0,0.397959,1,cluster0
0.012009,0.136986,0.8,0,0,0,0,0,0.5,0,cluster0
0.012039,0.39726,0.733333,0,0,0,0,0,0.397959,0,cluster2
0.01207,0.232877,0.8,0.2,0,0,0.076881,0,0.44898,1,cluster1
0.012101,0.232877,0.533333,0,0,1,0,0,0.346939,0,cluster0
0.012131,0.369863,0.6,0.2,0,0,0,0,0.397959,0,cluster2
0.012162,0.383562,0.6,0.8,0,1,0,0,0.397959,0,cluster0
0.012193,0.041096,0.533333,1,0,1,0,0,0.346939,0,cluster0
0.012224,0.109589,0.8,0.2,0,0,0,0,0.55102,1,cluster2
0.012254,0.479452,0.8,0.2,0,0,0,0,0.5,1,cluster2
0.012285,0.041096,0.6,0.6,0,0,0,0,0.397959,0,cluster0
0.012316,0.150685,0.6,0,0,1,0,0,0.397959,0,cluster0
0.012346,0.452055,0.8,0.2,0,0,0,0,0.397959,1,cluster2
0.012377,0.232877,0.666667,0,0,1,0,0,0.642857,0,cluster0
0.012408,0.150685,0.2,0.2,1,0,0,0.50023,0.397959,0,cluster0
0.012439,0.328767,0.866667,0.2,0,0,0,0.453857,0.653061,1,cluster2
0.012469,0.150685,0.533333,0.2,0,0,0,0,0.397959,0,cluster0
0.0125,0.39726,0.533333,0.2,0,0,0,0,0.244898,0,cluster0
0.012531,0.150685,0.6,0.4,0,1,0,0.433196,0.397959,1,cluster2
0.012561,0.205479,0.6,0.2,0,0,0,0,0.5,0,cluster2
0.012592,0.328767,0.6,0,0.25,1,0,0,0.234694,0,cluster0
0.012623,0.09589,0.533333,0.8,0.25,1,0,0,0.397959,0,cluster0
0.012654,0.219178,0.6,0.8,0,1,0,0,0.397959,0,cluster0
0.012684,0.39726,1,0.2,0,0,0.150242,0,0.602041,1,cluster1
0.012715,0.191781,0.6,0.2,0,0,0,0,0.397959,0,cluster0
0.012746,0.246575,0.466667,0,0,0,0,0,0.5,1,cluster2
0.012776,0.479452,0.066667,0.2,0,0,0,0,0.397959,0,cluster0
0.012807,0.178082,0.4,0.6,0,1,0,0,0.183673,0,cluster0
0.012838,0.232877,0.4,0,0.25,0,0,0,0.397959,0,cluster0
0.012869,0.232877,0.533333,0.8,0,1,0,0,0.397959,0,cluster0
0.012899,0.041096,0.6,0.2,0,0,0,0,0.295918,0,cluster0
0.01293,0,0.4,0.6,0,0,0.02176,0,0.173469,0,cluster1
0.012961,0.205479,0.8,0.4,0,1,0,0,0.397959,1,cluster0
0.012991,0.164384,0.533333,0,0,0,0,0,0.397959,0,cluster0
0.013022,0.219178,0.333333,0.8,0,1,0,0,0.346939,0,cluster0
0.013053,0.109589,0.533333,0.2,0,0,0,0,0.602041,0,cluster2
0.013084,0.260274,0.866667,0,0,0,0,0.323232,0.397959,0,cluster2
0.013114,0.082192,0.533333,0,0,0,0,0,0.72449,0,cluster0
0.013145,0.630137,0.533333,0.2,0,0,0,0,0.397959,1,cluster2
0.013176,0.410959,0.866667,0.2,0,0,0,0,0.397959,0,cluster2
0.013206,0.863014,0.533333,0,0,0,0,0,0.234694,0,cluster0
0.013237,0,0.4,0.6,0,0,0,0,0.397959,0,cluster0
0.013268,0.315068,0.8,0,0,1,0.02174,0,0.397959,0,cluster1
0.013299,0.178082,0.733333,0.4,0,1,0,0,0.244898,1,cluster0
0.013329,0.136986,0.6,0.6,0.5,0,0,0.454545,0.397959,0,cluster0
0.01336,0.219178,0.866667,0.2,0,0,0,0,0.5,1,cluster2
0.013391,0.232877,0.533333,0,0.25,0,0.00594,0,0.602041,0,cluster1
0.013421,0.232877,0.6,0,0,1,0,0,0.397959,0,cluster0
0.013452,0.082192,0.6,0.2,0,0,0,0,0.397959,0,cluster0
0.013483,0.342466,0.6,0.4,0,1,0,0,0.397959,0,cluster0
0.013514,0.164384,0.8,0,0,0,0,0,0.397959,0,cluster0
0.013544,0.383562,0.533333,0,0,1,0,0,0.27551,0,cluster0
0.013575,0.09589,0.533333,0.6,0,0,0,0,0.397959,0,cluster0
0.013606,0.369863,0.6,0.2,0,0,0,0,0.397959,1,cluster2
0.013636,0.136986,0.266667,1,0,0,0,0,0.397959,0,cluster0
0.013667,0.041096,0.6,0,0,0,0,0,0.346939,0,cluster0
0.013698,0.369863,0.533333,0.8,0.25,1,0,0,0.397959,0,cluster0
0.013729,0.465753,0.533333,0.2,0.75,0,0,0,0.397959,0,cluster0
0.013759,0.041096,0.533333,0.2,0,0,0,0,0.397959,0,cluster0
0.01379,0,0.4,0.6,0,1,0,0,0.040816,0,cluster0
0.013821,0.027397,0.533333,0.6,0.25,1,0,0,0.397959,0,cluster0
0.013851,0.383562,0.6,0.2,0,0,0,0,0.55102,1,cluster2
0.013882,0.589041,0.533333,0.2,0,0,0,0,0.397959,1,cluster2
0.013913,0.342466,0.733333,0.2,0.25,0,0,0,0.397959,1,cluster0
0.013943,0.369863,0.533333,0.4,0,1,0,0,0.397959,1,cluster0
0.013974,0.315068,0.666667,0.2,0.5,0,0,0,0.397959,1,cluster0
0.014005,0.178082,0.533333,0.4,0,1,0,0,0.397959,0,cluster0
0.014036,0.287671,0.6,0.2,0.25,0,0,0,0.5,0,cluster0
0.014066,0.082192,0.533333,0.2,0,0,0,0,0.602041,0,cluster0
0.014097,0.205479,0.6,0.2,0,0,0,0,0.397959,0,cluster2
0.014128,0.369863,0.733333,0.6,0,0,0,0,0.397959,0,cluster0
0.014158,0.506849,0.533333,0.2,0.25,0,0,0,0.397959,0,cluster0
0.014189,0.205479,0.8,0.2,0,0,0,0,0.5,0,cluster2
0.01422,0.452055,0.066667,0.8,0,0,0,0,0.397959,0,cluster0
0.014251,0.09589,0.8,0,0,1,0,0,0.193878,0,cluster0
0.014281,0.273973,0.533333,0.4,0,1,0,0,0.602041,0,cluster0
0.014312,0.479452,0.533333,0.8,0,0,0,0,0.397959,0,cluster0
0.014343,0.287671,0.6,0.2,0,0,0,0,0.397959,0,cluster2
0.014373,0.438356,0.866667,0.2,0,0,0,0.453857,0.44898,1,cluster2
0.014404,0.178082,0.8,0.4,0,1,0,0,0.153061,1,cluster0
0.014435,0.589041,0.6,0.8,0,0,0,0,0.397959,1,cluster0
0.014466,0.068493,0.6,0.6,0,0,0,0,0.397959,0,cluster0
0.014496,0.246575,0.533333,0,0,0,0,0,0.397959,0,cluster0
0.014527,0.178082,0.533333,0,0,0,0,0,0.602041,0,cluster0
0.014558,0.684932,0.666667,0,0,1,0,0,0.234694,0,cluster0
0.014588,0.39726,0.8,0,0,1,0,0,0.397959,0,cluster0
0.014619,0,0.266667,0,0,0,0,0,0.05102,0,cluster0
0.01465,0.068493,0.6,0.6,0,0,0,0,0.295918,0,cluster0
0.014681,0.136986,0.333333,0,0,0,0,0,0.397959,0,cluster0
0.014711,0.082192,0.533333,0.8,0,1,0,0,0.346939,0,cluster0
0.014742,0.219178,0.733333,0.2,0,0,0,0,0.44898,0,cluster2
0.014773,0.356164,0.6,0.2,0,0,0,0,0.193878,0,cluster0
0.014803,0.150685,0.8,0,0,0,0,0,0.193878,0,cluster0
0.014834,0.328767,0.533333,0.8,0,1,0,0,0.397959,0,cluster0
0.014865,0.479452,0.466667,1,0.25,0,0.00594,0,0.397959,0,cluster1
0.014896,0.109589,0.6,0.6,0.25,1,0,0,0.193878,0,cluster0
0.014926,0.630137,0.066667,0.2,0,0,0,0,0.346939,0,cluster0
0.014957,0.575342,0.533333,0.2,0,0,0,0,0.44898,0,cluster2
0.014988,0.383562,0.8,0.8,0,1,0,0,0.397959,0,cluster0
0.015018,0.287671,0.8,0.2,0,0,0.150242,0,0.602041,1,cluster1
0.015049,0.315068,0.533333,0,0,1,0,0,0.346939,0,cluster0
0.01508,0.39726,0.533333,0,0,0,0,0,0.397959,0,cluster0
0.015111,0.246575,0.733333,0,0,1,0,0,0.602041,0,cluster0
0.015141,0.232877,0.533333,0.8,0,1,0,0,0.244898,0,cluster0
0.015172,0.219178,0.8,0.6,0,0,0,0,0.193878,0,cluster0
0.015203,0.328767,0.533333,0.8,0,1,0,0,0.357143,0,cluster0
0.015233,0.041096,0.6,0.6,0,0,0,0,0.397959,0,cluster0
0.015264,0.082192,0.133333,0.6,0,0,0,0,0.397959,0,cluster0
0.015295,0.123288,0.6,0,0,1,0,0,0.346939,0,cluster0
0.015326,0.753425,0.533333,0.2,0,0,0,0,0.193878,0,cluster0
0.015356,0.082192,0.533333,0,0,0,0,0,0.397959,0,cluster0
0.015387,0.616438,0.533333,0.2,0,0,0,0,0.397959,0,cluster2
0.015418,0.479452,0.6,0.2,0,0,0,0,0.397959,0,cluster2
0.015448,0.561644,0.6,0.8,0,1,0,0,0.418367,0,cluster0
0.015479,0.109589,0.8,0,0,1,0,0,0.397959,0,cluster0
0.01551,0.09589,0.8,0,0.25,0,0,0,0.397959,0,cluster0
0.015541,0.027397,0.6,0.6,0,0,0,0,0.071429,0,cluster0
0.015571,0.356164,0.6,0.2,0,0,0,0,0.397959,0,cluster2
0.015602,0.410959,0.533333,0.8,0.25,1,0,0,0.397959,0,cluster0
0.015633,0.30137,0.533333,0.8,0,1,0,0,0.397959,0,cluster0
0.015663,0.438356,0.666667,0.8,0,0,0,0.316804,0.418367,0,cluster0
0.015694,0.493151,0.133333,0.8,0.25,1,0,0,0.295918,0,cluster0
0.015725,0.205479,0.666667,0,0,0,0,0,0.44898,0,cluster0
0.015756,0.232877,0.6,0.2,0,0,0,0,0.5,1,cluster2
0.015786,0.150685,0.533333,0,0,0,0,0,0.44898,0,cluster0
0.015817,0.547945,0.666667,0.8,0,1,0,0,0.377551,0,cluster0
0.015848,0.109589,0.6,0,0.75,1,0,0,0.193878,0,cluster0
0.015878,0.041096,0.6,0.6,0,0,0,0,0.234694,0,cluster0
0.015909,0.054795,0.6,0.8,0,1,0,0,0.346939,0,cluster0
0.01594,0.232877,0.8,0.2,0,0,0,0,0.5,1,cluster2
0.015971,0.287671,0.8,0.2,0,0,0.150242,0,0.806122,1,cluster1
0.016001,0.452055,0.533333,0.2,0,0,0.076881,0,0.5,1,cluster1
0.016032,0.09589,0.6,0,0.25,0,0,0,0.5,0,cluster0
0.016063,0.273973,0.6,0.2,0,0,0,0,0.44898,1,cluster2
0.016093,0.369863,0.6,0.8,0,0,0,0,0.581633,1,cluster0
0.016124,0.150685,0.6,0.4,0,1,0,0,0.397959,0,cluster0
0.016155,0.342466,0.8,0.2,0,0,0,0,0.397959,1,cluster2
0.016186,0.780822,0.6,0,0,1,0,0,0.081633,0,cluster0
0.016216,0.287671,0.533333,0.2,0,0,0,0,0.5,0,cluster2
0.016247,0.369863,0.866667,0.2,0,0,0,0,0.397959,0,cluster2
0.016278,0.369863,0.4,0.8,1,1,0,0,0.459184,0,cluster0
0.016308,0.123288,0.533333,0,0,0,0,0,0.397959,0,cluster0
0.016339,0.260274,0.533333,0.2,0.25,0,0,0,0.397959,0,cluster0
0.01637,0.328767,0.733333,0.4,0,1,0,0,0.5,1,cluster0
0.0164,0.684932,0.933333,0.2,0,0,0.200512,0,0.479592,1,cluster1
0.016431,0.30137,0.466667,0.2,0,0,0,0,0.5,0,cluster2
0.016462,0.547945,0.066667,0,0.25,1,0,0,0.295918,0,cluster0
0.016493,0.164384,0.666667,0,0,0,0,0,0.397959,0,cluster0
0.016523,0.191781,0.8,0,0,1,0,0,0.44898,0,cluster0
0.016554,0.232877,0.533333,0.8,0.25,1,0,0,0.397959,0,cluster0
0.016585,0.369863,0.6,0.2,0,0,0,0,0.397959,0,cluster2
0.016615,0.164384,1,0.6,0,0,0,0,0.397959,0,cluster0
0.016646,0.178082,0.6,0.8,0,1,0,0,0.397959,0,cluster0
0.016677,0.136986,0.533333,0,0,0,0,0,0.397959,0,cluster0
0.016708,0.136986,0.6,0.2,0,0,0,0,0.5,0,cluster2
0.016738,0.205479,0.533333,0,0,1,0,0,0.44898,0,cluster0
0.016769,0.561644,0.333333,0.4,0,1,0,0,0.071429,0,cluster0
0.0168,0.246575,0.6,0.2,0,0,0,0,0.397959,0,cluster2
0.01683,0.054795,0.533333,0.6,0,0,0,0,0.357143,0,cluster0
0.016861,0.150685,0.6,0.8,0,0,0,0,0.397959,0,cluster0
0.016892,0.39726,0.6,0,0,0,0,0,0.5,0,cluster2
0.016923,0.260274,0.533333,0.8,0,1,0,0,0.397959,0,cluster0
0.016953,0.753425,0.4,0.8,0,1,0,0,0.397959,0,cluster0
0.016984,0.246575,0.533333,0.4,0.25,1,0,0,0.397959,0,cluster0
0.017015,0.219178,0.666667,0.8,0.25,1,0,0,0.397959,1,cluster0
0.017045,0.712329,0.4,0,0,1,0,0,0.397959,0,cluster0
0.017076,0.246575,0.533333,0.2,0,0,0,0,0.397959,0,cluster2
0.017107,0.191781,0.533333,0.8,0,1,0,0,0.193878,0,cluster0
0.017138,0.232877,0.533333,0.4,0,1,0,0,0.316327,0,cluster0
0.017168,0.178082,0.4,0.2,0,0,0,0,0.397959,0,cluster0
0.017199,0.150685,0.8,0,0,0,0,0,0.55102,0,cluster2
0.01723,0.506849,0.8,0.2,0,0,0,0,0.346939,1,cluster2
0.01726,0.410959,0.6,0.2,0,0,0,0,0.5,1,cluster2
0.017291,0.09589,0.533333,0.8,0.25,1,0,0,0.397959,0,cluster0
0.017322,0.479452,0.8,0.2,0,0,0,0,0.602041,1,cluster2
0.017353,0.041096,0.533333,0.6,0.75,0,0,0,0.479592,0,cluster0
0.017383,0.356164,0.866667,0.2,0,0,0.050131,0,0.44898,0,cluster1
0.017414,0.383562,0.2,0.8,0,1,0,0,0.397959,0,cluster0
0.017445,0.164384,0.533333,0,0,0,0,0,0.346939,0,cluster0
0.017475,0.410959,0.866667,0.8,0,0,0,0,0.418367,0,cluster0
0.017506,0.09589,0.533333,0.6,0,0,0,0,0.397959,0,cluster0
0.017537,0.465753,0.533333,0.2,0,0,0,0,0.397959,0,cluster2
0.017568,0,0.4,0.6,0,0,0,0,0.112245,0,cluster0
0.017598,0.273973,0.666667,0.2,0,0,0,0.453857,0.397959,1,cluster2
0.017629,0.136986,1,0,0,1,0,0,0.704082,0,cluster0
0.01766,0.164384,0.8,0.4,0,0,0,0,0.397959,1,cluster2
0.01769,0.013699,0.466667,0.6,0,0,0,0,0.244898,0,cluster0
0.017721,0.260274,0.733333,0.8,0,1,0,0,0.346939,0,cluster0
0.017752,0.561644,0.8,0,0,1,0,0,0.397959,0,cluster0
0.017783,0.123288,0.6,0.2,0,0,0,0,0.44898,0,cluster0
0.017813,0.657534,0.6,0.2,0,0,0,0,0.295918,1,cluster2
0.017844,0.547945,0.533333,0.2,0,0,0,0,0.397959,1,cluster2
0.017875,0.575342,0.533333,0.2,0,0,0,0,0.397959,0,cluster2
0.017905,0.136986,0.533333,0.2,0,0,0,0,0.397959,0,cluster0
0.017936,0.191781,0.8,0,0,0,0,0,0.397959,0,cluster0
0.017967,0.054795,0.6,0.6,0,1,0,0,0.234694,0,cluster0
0.017998,0.164384,0.6,0,0,0,0,0,0.602041,0,cluster0
0.018028,0.013699,0.4,0.6,0,0,0,0,0.397959,0,cluster0
0.018059,0.479452,0.333333,0.2,0,0,0,0.433196,0.469388,1,cluster2
0.01809,0.547945,0.8,0,0,0,0,0,0.806122,0,cluster2
0.01812,0.342466,0.533333,0.2,0,0,0,0,0.397959,0,cluster2
0.018151,0.520548,0.533333,0.4,0.5,1,0,0,0.397959,0,cluster0
0.018182,0.589041,0.2,0,0,0,0,0,0.479592,1,cluster2
0.018213,0.191781,0.8,0.2,0,0,0.076881,0,0.397959,1,cluster1
0.018243,0.082192,0.8,0.6,0,1,0,0,0.397959,0,cluster0
0.018274,0.136986,0.533333,0.6,0,0,0,0,0.397959,0,cluster0
0.018305,0.082192,0.6,0.8,0.75,1,0,0,0.244898,0,cluster0
0.018335,0.342466,0.933333,0.2,0,0,0,0.436639,0.5,1,cluster2
0.018366,0.109589,0.6,0,0,0,0.02174,0,0.397959,0,cluster1
0.018397,0.438356,0.8,0,0,1,0,0,0.44898,0,cluster0
0.018428,0.205479,0.8,0,0,0,0,0,0.397959,0,cluster0
0.018458,0.027397,0.6,0.6,0,0,0,0,0.27551,0,cluster0
0.018489,0.589041,0.2,0,0,1,0,0,0.397959,0,cluster0
0.01852,0.342466,0.266667,0.2,0,0,0,0,0.397959,0,cluster0
0.01855,0.246575,0.733333,0,0,0,0,0,0.397959,0,cluster0
0.018581,0.424658,0.533333,0.8,0.25,1,0,0,0.367347,0,cluster0
0.018612,0.465753,0.866667,0.2,0,0,0,0,0.397959,1,cluster2
0.018643,0.164384,0.533333,0,0.75,0,0,0,0.397959,0,cluster0
0.018673,0.260274,0.533333,0,0.25,0,0,0,0.397959,0,cluster0
0.018704,0,0.333333,0.6,0,1,0,0,0.204082,0,cluster0
0.018735,0.479452,0.866667,0,0,1,0.068491,0,0.602041,0,cluster1
0.018765,0.09589,0.533333,0,0,0,0,0,0.397959,0,cluster0
0.018796,0.09589,0.533333,0.2,0,0,0,0,0.5,0,cluster0
0.018827,0.123288,0.8,0.6,0,0,0.01055,0,0.397959,0,cluster1
0.018857,0.136986,0.8,0.6,0,1,0,0,0.193878,0,cluster0
0.018888,0.30137,0.533333,0.6,0,0,0,0,0.602041,0,cluster0
0.018919,0.178082,0.533333,0.2,0.25,0,0,0,0.44898,0,cluster0
0.01895,0.452055,0.533333,0.2,0,0,0,0,0.316327,0,cluster2
0.01898,0.479452,0.8,0.2,0,0,0,0,0.55102,0,cluster2
0.019011,0.39726,0.933333,0.2,0,0,0.150242,0,0.44898,1,cluster1
0.019042,0.082192,0.8,0.6,0,1,0,0,0.193878,0,cluster0
0.019072,0.383562,0.4,0,0.25,1,0,0,0.193878,0,cluster0
0.019103,0.657534,0.266667,0.8,0.25,1,0,0,0.234694,0,cluster0
0.019134,0.164384,0.666667,0.2,0,0,0,0,0.55102,0,cluster2
0.019165,0.410959,0.266667,0.8,0,0,0,0,0.397959,0,cluster0
0.019195,0.178082,0.533333,0.6,0.25,0,0,0,0.602041,0,cluster0
0.019226,0.232877,0.533333,0.2,0,0,0,0,0.44898,1,cluster2
0.019257,0.287671,0.533333,0.2,0,0,0,0,0.642857,0,cluster2
0.019287,0.219178,0.6,0.2,0,0,0,0,0.397959,1,cluster2
0.019318,0.438356,0.8,0.2,0,0,0,0,0.255102,1,cluster2
0.019349,0.410959,0.6,0.8,0.25,1,0,0,0.397959,0,cluster0
0.01938,0.438356,0.333333,0.8,0.25,1,0,0,0.397959,0,cluster0
0.01941,0.356164,0.6,0.2,0,0,0.150242,0,0.602041,1,cluster1
0.019441,0.178082,0.8,0.4,0.25,1,0,0,0.397959,1,cluster0
0.019472,0.561644,0.533333,0.2,0,0,0,0,0.602041,0,cluster2
0.019502,0.027397,0.533333,0.6,0,1,0,0,0.132653,0,cluster0
0.019533,0.054795,0.8,0,0,0,0,0,0.397959,0,cluster0
0.019564,0.219178,0.8,0.2,0,0,0.150242,0,0.602041,1,cluster1
0.019595,0.410959,0.133333,0.2,0,0,0,0,0.5,0,cluster0
0.019625,0.479452,1,0.2,0,0,0,0,0.602041,1,cluster2
0.019656,0.123288,0.533333,0,0,0,0,0,0.55102,0,cluster0
0.019687,0.589041,0.533333,0.2,0,0,0,0,0.397959,0,cluster2
0.019717,0.054795,0.6,0.6,0,0,0,0,0.397959,0,cluster0
0.019748,0.260274,0.6,0.2,0,0,0.051781,0,0.5,1,cluster1
0.019779,0.191781,0.6,0.2,0,0,0,0,0.44898,0,cluster2
0.01981,0.452055,1,0,0,0,0,0,0.397959,1,cluster2
0.01984,0.191781,0.533333,0.8,0,1,0,0,0.397959,0,cluster0
0.019871,0.739726,0.533333,0.2,0,0,0,0,0.142857,0,cluster0
0.019902,0.561644,0.533333,0.2,0,0,0,0,0.5,0,cluster2
0.019932,0.178082,0.8,0.2,0,0,0,0,0.397959,1,cluster2
0.019963,0.041096,0.6,0.6,0,0,0,0,0.193878,0,cluster0
0.019994,0.09589,0.533333,1,0,0,0.04101,0,0.5,0,cluster1
0.020025,0.246575,1,0.2,0.5,0,0,0,0.397959,1,cluster0
0.020055,0.287671,0.6,0,0,1,0,0,0.44898,0,cluster0
0.020086,0.136986,0.533333,0.6,0,1,0,0,0.316327,0,cluster0
0.020117,0.164384,0.6,0.8,0.5,1,0,0,0.397959,0,cluster0
0.020147,0.726027,0.266667,0.8,0,1,0.01111,0,0.142857,0,cluster1
0.020178,0.232877,0.533333,0.2,0,0,0,0,0.44898,0,cluster2
0.020209,0.369863,0.2,0.2,0,0,0,0,0.346939,0,cluster0
0.02024,0.356164,0.533333,0.2,0,0,0,0,0.397959,1,cluster2
0.02027,0.369863,0.466667,0.2,0.25,0,0,0,0.397959,1,cluster0
0.020301,0.246575,0.866667,0,0,0,0,0,0.602041,0,cluster2
0.020332,0.136986,0.6,0,0,0,0,0,0.397959,0,cluster0
0.020362,0.356164,0.866667,0,0,0,0,0,0.377551,0,cluster2
0.020393,0.041096,0.6,0,0,1,0,0,0.244898,0,cluster0
0.020424,0.342466,0.733333,0.8,0,1,0.086141,0,0.397959,1,cluster1
0.020455,0.136986,0.6,0.2,0,0,0.03411,0,0.397959,0,cluster1
0.020485,0.342466,0.533333,0.2,0.25,0,0,0,0.397959,1,cluster0
0.020516,0.041096,0.4,0.6,0.5,1,0,0.4045,0.397959,0,cluster0
0.020547,0.09589,0.266667,0,0,0,0,0.395087,0.397959,0,cluster2
0.020577,0.424658,0.6,0,0,0,0,0,0.397959,0,cluster0
0.020608,0,0.4,0.6,0,1,0,0,0.193878,0,cluster0
0.020639,0,0.4,0.6,0,0,0,0,0.091837,0,cluster0
0.02067,0.219178,0.8,0.2,0,0,0,0,0.397959,1,cluster2
0.0207,0.452055,0.533333,0.2,0,0,0,0,0.5,1,cluster2
0.020731,0.068493,0.533333,0.6,0,1,0.02597,0,0.397959,0,cluster1
0.020762,0,0.466667,0.6,0,0,0,0,0.153061,0,cluster0
0.020792,0.205479,0.6,0.2,0,0,0,0,0.397959,0,cluster2
0.020823,0.191781,0.533333,0,0,0,0,0,0.44898,0,cluster0
0.020854,0.561644,0.533333,0,0,0,0,0,0.5,0,cluster2
0.020885,0.164384,0.533333,0.6,0,0,0,0,0.479592,0,cluster0
0.020915,0.273973,0.666667,0.2,0,0,0,0,0.397959,1,cluster2
0.020946,0.232877,0.533333,0.2,0,0,0,0,0.397959,1,cluster2
0.020977,0.082192,0.6,0.8,0.25,0,0,0,0.397959,0,cluster0
0.021007,0.013699,0.4,0.6,0,1,0,0,0.040816,0,cluster0
0.021038,0.232877,0.533333,0,0,1,0,0,0.397959,0,cluster0
0.021069,0.671233,0.2,0,0,0,0,0,0.030612,0,cluster0
0.0211,0.383562,0.8,0.4,0,1,0,0,0.55102,0,cluster0
0.02113,0.328767,0.866667,0,0,0,0,0,0.346939,0,cluster2
0.021161,0.123288,0.533333,1,0,0,0,0,0.295918,0,cluster0
0.021192,0.506849,0.6,0.2,0,0,0,0,0.397959,0,cluster2
0.021222,0.09589,0.6,0.6,0.25,1,0,0,0.44898,0,cluster0
0.021253,0.342466,0.6,0.2,0,0,0,0,0.5,0,cluster2
0.021284,0.041096,0.6,0.6,0,0,0,0,0.193878,0,cluster0
0.021314,0.082192,0.8,0,0,1,0,0,0.193878,0,cluster0
0.021345,0.109589,0.733333,1,0,0,0,0,0.44898,0,cluster0
0.021376,0.246575,0.866667,0,0,0,0,0,0.602041,1,cluster2
0.021407,0.191781,0.866667,0.2,0,0,0,0.436639,0.397959,1,cluster2
0.021437,0.178082,0.8,0.6,0,1,0,0,0.397959,0,cluster0
0.021468,0.027397,0.533333,0.6,0,1,0,0,0.193878,0,cluster0
0.021499,0.260274,0.8,0,0,0,0,0,0.5,0,cluster2
0.021529,0.191781,0.8,0.8,0,1,0,0.316804,0.397959,0,cluster0
0.02156,0.054795,0.6,0.6,0,0,0,0,0.295918,0,cluster0
0.021591,0.191781,0.6,0.2,0,0,0,0,0.397959,0,cluster0
0.021622,0.39726,1,0.8,0,1,0.252363,0,0.653061,1,cluster1
0.021652,0.369863,0.8,0.6,0,1,0,0,0.5,1,cluster0
0.021683,0.315068,0.466667,0.2,0.25,0,0,0,0.397959,0,cluster0
0.021714,0.383562,0.6,0,0.25,0,0,0,0.397959,0,cluster0
0.021744,0.589041,0.533333,0.2,0,0,0,0,0.346939,0,cluster2
0.021775,0.013699,0.4,1,0,0,0,0,0.244898,0,cluster0
0.021806,0.150685,0.8,0.2,0,0,0,0,0.397959,0,cluster2
0.021837,0.260274,0.6,0.8,0.25,1,0,0,0.397959,0,cluster0
0.021867,0.260274,0.8,0,0,0,0,0,0.397959,0,cluster2
0.021898,0.315068,0.666667,0.2,0,0,0.04386,0,0.397959,0,cluster1
0.021929,0.260274,0.8,0.8,0,1,0,0,0.346939,0,cluster0
0.021959,0.191781,0.533333,0.8,0.25,1,0,0,0.397959,0,cluster0
0.02199,0.219178,0.533333,0.2,0,0,0,0,0.397959,0,cluster0
0.022021,0.027397,0.533333,0.6,0,1,0,0,0.397959,0,cluster0
0.022052,0.068493,0.6,0.6,0,1,0,0,0.142857,0,cluster0
0.022082,0.232877,0.8,0.2,0,0,0,0,0.44898,1,cluster2
0.022113,0.219178,0.533333,0,0,0,0,0,0.397959,0,cluster0
0.022144,0.328767,0.533333,0.2,0,0,0,0.470845,0.602041,0,cluster2
0.022174,0.164384,0.8,0,0,0,0.0465,0,0.397959,0,cluster1
0.022205,0.452055,0.533333,0.2,0,0,0,0,0.418367,1,cluster2
