@relation 'adult.data.num-weka.filters.unsupervised.attribute.Remove-V-R1,5,8-13,15_clustered'

@attribute Instance_number numeric
@attribute age numeric
@attribute education-num numeric
@attribute relationship numeric
@attribute race numeric
@attribute sex numeric
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class numeric
@attribute Cluster {cluster0,cluster1,cluster2}

@data
542,30,10,4,0,1,0,0,40,0,cluster0
543,27,9,0,0,0,0,0,40,0,cluster0
544,27,10,1,0,0,0,0,50,0,cluster2
545,32,9,0,0,1,0,0,45,0,cluster0
546,58,6,2,0,1,0,0,8,0,cluster0
547,35,10,1,0,0,0,0,40,0,cluster2
548,21,9,3,0,0,0,0,36,0,cluster0
549,28,10,4,0,0,0,0,40,0,cluster0
550,46,10,0,0,0,0,0,50,0,cluster2
551,36,9,4,0,1,0,0,40,0,cluster0
552,72,7,4,0,1,0,0,40,0,cluster0
553,35,9,2,1,1,0,0,40,0,cluster0
554,33,11,4,1,1,0,0,40,1,cluster0
555,69,7,0,0,1,0,0,40,0,cluster0
556,35,9,1,0,0,0,0,40,0,cluster2
557,31,9,4,0,1,0,0,20,0,cluster0
558,34,9,2,0,1,0,0,32,0,cluster0
559,30,7,1,0,0,0,0,40,0,cluster0
560,28,13,0,0,0,0,0,55,0,cluster2
561,54,13,1,0,0,0,0,35,1,cluster2
562,47,10,1,0,0,0,0,50,1,cluster2
563,24,9,4,1,1,0,0,40,0,cluster0
564,52,13,1,0,0,0,0,60,1,cluster2
565,20,9,3,3,0,0,0,48,0,cluster0
566,43,14,1,0,0,5013,0,45,0,cluster1
567,45,4,4,0,1,0,0,40,0,cluster0
568,29,9,0,0,0,0,0,35,0,cluster0
569,47,14,4,0,0,0,0,42,0,cluster0
570,24,9,3,0,0,0,0,40,0,cluster0
571,51,9,1,0,0,0,0,40,0,cluster2
572,17,7,3,0,0,0,0,12,0,cluster0
573,37,11,1,0,0,0,1977,40,1,cluster2
574,27,16,0,0,1,0,0,70,0,cluster0
575,29,13,2,0,0,0,0,40,1,cluster2
576,18,8,3,0,0,0,0,25,0,cluster0
577,36,12,4,0,1,0,0,35,0,cluster0
578,58,13,0,0,1,0,0,40,0,cluster0
579,26,10,1,0,0,0,0,45,0,cluster0
580,65,10,1,0,0,0,0,30,1,cluster2
581,57,9,1,0,0,0,0,40,1,cluster2
582,59,9,1,0,0,0,0,40,0,cluster2
583,27,9,1,0,0,0,0,40,0,cluster0
584,31,13,0,0,0,0,0,40,0,cluster0
585,21,10,3,0,1,0,0,24,0,cluster0
586,29,10,0,0,0,0,0,60,0,cluster0
587,18,7,3,0,0,0,0,40,0,cluster0
588,52,6,1,0,0,0,1887,47,1,cluster2
589,57,13,0,0,0,0,0,80,0,cluster2
590,42,9,1,0,0,0,0,40,0,cluster2
591,55,9,2,2,1,0,0,40,0,cluster0
592,60,4,0,0,0,0,0,48,1,cluster2
593,31,13,1,0,0,7688,0,40,1,cluster1
594,23,13,3,0,1,0,0,40,0,cluster0
595,27,9,3,0,0,0,0,40,0,cluster0
596,23,10,4,3,1,0,0,25,0,cluster0
597,42,15,1,0,0,0,1902,50,1,cluster2
598,25,10,0,0,0,2174,0,40,0,cluster1
599,49,13,0,0,1,0,0,45,0,cluster0
600,32,13,0,0,0,0,0,40,0,cluster0
601,19,10,3,0,0,0,0,28,0,cluster0
602,60,4,0,0,1,0,0,40,0,cluster0
603,42,5,1,0,0,0,0,40,0,cluster0
604,35,12,0,0,0,0,0,40,0,cluster0
605,48,9,4,1,1,0,0,37,0,cluster0
606,51,14,1,0,0,0,0,40,1,cluster2
607,29,9,0,3,0,0,0,40,0,cluster0
608,36,9,0,1,0,0,0,40,0,cluster0
609,17,6,3,0,1,0,0,21,0,cluster0
610,52,14,0,0,1,6849,0,60,0,cluster1
611,24,9,0,0,0,0,0,40,0,cluster0
612,24,9,1,0,0,0,0,50,0,cluster0
613,26,13,3,0,0,1055,0,40,0,cluster1
614,27,13,3,0,1,0,0,20,0,cluster0
615,39,9,3,0,0,0,0,60,0,cluster0
616,30,9,1,1,0,0,0,45,0,cluster0
617,50,9,1,0,0,0,0,32,0,cluster2
618,52,13,1,0,0,0,0,55,0,cluster2
619,46,15,1,0,0,15024,0,45,1,cluster1
620,23,13,3,0,1,0,0,20,0,cluster0
621,45,7,0,1,1,0,0,20,0,cluster0
622,65,5,4,1,1,0,0,24,0,cluster0
623,29,11,1,0,0,0,0,55,0,cluster2
624,47,5,4,0,0,0,0,40,0,cluster0
625,30,9,3,1,0,0,0,60,0,cluster0
626,34,9,1,0,0,0,0,45,1,cluster2
627,38,9,1,0,0,0,0,64,0,cluster2
628,33,10,1,0,0,0,0,40,1,cluster2
629,49,13,1,0,0,0,0,26,1,cluster2
630,47,10,4,1,1,0,0,40,0,cluster0
631,49,6,4,1,1,0,0,40,0,cluster0
632,43,10,1,0,0,15024,0,60,1,cluster1
633,30,13,2,1,1,0,0,40,1,cluster0
634,58,9,1,0,0,0,0,60,0,cluster2
635,19,9,3,0,1,0,0,14,0,cluster0
636,21,13,0,0,0,0,0,40,0,cluster0
637,33,13,1,0,0,15024,0,60,1,cluster1
638,47,3,1,0,0,0,0,50,0,cluster0
639,52,16,1,0,0,0,0,60,1,cluster2
640,26,9,0,0,0,0,0,55,0,cluster0
641,60,9,1,0,0,0,0,40,0,cluster2
642,21,10,3,0,0,0,0,40,0,cluster0
643,36,10,1,0,0,5178,0,50,1,cluster1
644,31,10,1,0,0,0,0,45,0,cluster2
645,50,16,0,0,0,0,0,40,1,cluster2
646,31,9,4,0,1,0,0,40,0,cluster0
647,71,9,1,0,0,0,0,15,0,cluster0
648,58,9,1,0,0,0,0,50,0,cluster2
649,30,13,1,0,0,0,0,40,1,cluster2
650,20,10,3,0,0,0,0,20,0,cluster0
651,24,9,5,0,0,4101,0,50,0,cluster1
652,35,16,1,2,0,0,0,40,1,cluster0
653,38,10,0,0,1,0,0,45,0,cluster0
654,27,9,3,0,1,0,0,32,0,cluster0
655,29,10,4,2,1,0,0,40,0,cluster0
656,70,5,4,0,1,1111,0,15,0,cluster1
657,34,9,1,0,0,0,0,45,0,cluster2
658,44,4,1,0,0,0,0,35,0,cluster0
659,43,9,1,0,0,0,0,40,1,cluster2
660,44,8,1,1,0,0,0,40,1,cluster0
661,35,14,0,0,0,0,0,60,0,cluster2
662,27,10,0,0,0,0,0,40,0,cluster0
663,43,14,0,0,0,0,0,38,0,cluster2
664,20,10,0,0,1,0,0,25,0,cluster0
665,42,12,4,0,1,8614,0,40,1,cluster1
666,27,10,1,0,0,3411,0,40,0,cluster1
667,42,9,1,1,0,0,0,40,1,cluster0
668,20,7,3,2,1,0,1762,40,0,cluster0
669,24,5,0,0,0,0,1721,40,0,cluster2
670,48,10,0,0,0,0,0,40,0,cluster0
671,17,7,3,0,1,0,0,20,0,cluster0
672,17,7,3,0,0,0,0,10,0,cluster0
673,33,13,1,0,0,0,0,40,1,cluster2
674,50,9,1,0,0,0,0,50,1,cluster2
675,22,9,3,0,1,2597,0,40,0,cluster1
676,17,8,3,0,0,0,0,16,0,cluster0
677,32,10,1,0,0,0,0,40,0,cluster2
678,31,9,0,0,0,0,0,45,0,cluster0
679,58,9,0,0,0,0,0,50,0,cluster2
680,29,9,3,0,0,0,0,48,0,cluster0
681,37,11,1,0,0,0,0,40,1,cluster2
682,34,9,1,0,0,0,0,40,1,cluster2
683,23,10,4,1,0,0,0,40,0,cluster0
684,18,7,3,0,1,0,0,5,0,cluster0
685,34,9,0,0,1,0,0,40,0,cluster0
686,66,4,0,0,0,0,0,4,0,cluster0
687,45,13,2,0,1,0,0,55,0,cluster0
688,41,14,0,0,0,0,0,35,0,cluster2
689,26,9,5,0,0,0,0,30,0,cluster0
690,54,10,1,0,0,0,0,40,0,cluster2
691,24,10,3,1,1,0,0,45,0,cluster0
692,42,10,1,0,0,0,0,50,0,cluster2
693,20,10,3,0,0,0,0,20,0,cluster0
694,23,13,0,0,1,0,0,20,0,cluster0
695,25,12,5,0,0,0,0,45,0,cluster0
696,35,14,0,0,0,0,0,60,1,cluster2
697,31,14,1,0,0,0,1902,40,1,cluster2
698,30,13,3,0,1,0,0,40,0,cluster0
699,19,9,3,0,1,0,0,20,0,cluster0
700,36,13,0,0,0,0,0,50,0,cluster2
701,31,13,4,0,1,0,1380,40,0,cluster0
702,21,10,3,0,0,0,0,30,0,cluster0
703,31,10,1,0,0,0,0,40,0,cluster0
704,46,16,4,0,1,25236,0,65,1,cluster1
705,44,13,3,0,1,0,0,50,1,cluster0
706,40,8,1,1,0,0,0,40,0,cluster0
707,45,10,0,1,0,0,0,40,0,cluster0
708,60,9,1,0,0,0,0,35,0,cluster2
709,18,7,5,0,0,0,0,25,0,cluster0
710,28,13,1,0,0,0,0,40,0,cluster2
711,36,10,4,1,1,0,0,40,0,cluster0
712,36,13,0,0,0,0,0,40,0,cluster2
713,40,11,1,0,0,4386,0,40,0,cluster1
714,36,13,4,0,1,0,0,35,0,cluster0
715,31,9,4,1,1,0,0,40,0,cluster0
716,33,9,1,0,0,0,0,40,0,cluster0
717,19,9,3,0,1,0,0,40,0,cluster0
718,22,10,3,0,1,0,0,15,0,cluster0
719,34,13,1,0,0,0,0,45,1,cluster2
720,33,9,0,0,0,0,0,40,0,cluster0
721,41,9,1,0,0,0,2051,60,0,cluster2
722,29,13,0,0,0,4650,0,40,0,cluster1
723,50,9,1,0,0,0,0,42,1,cluster2
724,42,13,1,0,0,7298,0,45,1,cluster1
725,43,13,0,0,0,0,0,40,1,cluster2
726,44,9,2,0,1,0,0,40,0,cluster0
727,20,10,0,0,1,0,0,20,0,cluster0
728,31,9,1,0,0,0,0,40,0,cluster0
729,65,7,1,0,0,9386,0,59,1,cluster1
730,23,10,0,0,1,0,0,24,0,cluster0
731,55,10,0,2,1,0,0,40,0,cluster0
732,26,11,1,0,0,0,2377,45,0,cluster2
733,25,11,3,0,1,0,0,15,0,cluster0
734,45,10,2,1,1,0,0,40,0,cluster0
735,35,10,1,0,0,2407,0,40,0,cluster1
736,36,10,0,1,1,0,0,36,0,cluster0
737,43,13,1,0,0,0,0,50,0,cluster2
738,56,9,4,1,1,594,0,20,0,cluster1
739,42,13,1,0,0,0,0,40,1,cluster2
740,19,10,5,0,1,0,0,25,0,cluster0
741,55,9,1,0,0,0,0,72,0,cluster2
742,42,14,0,0,1,14084,0,50,1,cluster1
743,26,11,3,0,0,0,0,40,0,cluster0
744,17,8,3,0,0,0,0,20,0,cluster0
745,42,13,2,0,1,0,0,40,1,cluster0
746,55,9,1,0,0,7688,0,40,1,cluster1
747,32,10,3,1,1,0,0,40,0,cluster0
748,29,7,3,1,0,0,0,40,0,cluster0
749,46,13,1,0,0,0,0,37,0,cluster2
750,29,13,1,0,0,7688,0,40,1,cluster1
751,22,13,4,0,0,0,0,20,0,cluster0
752,58,6,1,0,0,0,0,40,0,cluster0
753,23,9,4,0,0,0,0,50,0,cluster0
754,39,9,0,0,0,0,0,40,0,cluster0
755,27,11,3,0,0,0,0,38,0,cluster0
756,54,9,1,0,0,0,0,40,1,cluster2
757,33,13,0,0,1,0,0,45,0,cluster0
758,46,9,2,0,1,0,0,40,1,cluster0
759,37,9,0,1,0,0,0,40,0,cluster0
760,36,9,0,0,1,0,0,18,0,cluster0
761,59,9,2,0,1,0,0,38,1,cluster0
762,34,9,4,0,0,0,0,40,0,cluster0
763,53,16,1,0,0,0,0,70,1,cluster2
764,51,13,0,0,0,0,0,55,1,cluster2
765,32,6,4,0,1,0,0,42,0,cluster0
766,31,10,5,0,0,0,0,40,0,cluster0
767,22,10,2,0,1,0,0,30,0,cluster0
768,47,13,0,0,1,0,0,50,0,cluster0
769,32,9,0,0,0,0,0,40,0,cluster0
770,26,10,0,0,1,0,0,38,0,cluster0
771,37,3,0,0,0,0,0,32,0,cluster0
772,31,9,4,0,0,0,0,55,0,cluster0
773,37,11,2,0,1,0,0,24,1,cluster0
774,55,9,0,0,0,0,0,38,0,cluster0
775,23,11,0,0,0,0,0,56,0,cluster0
776,36,10,4,0,1,0,0,40,0,cluster0
777,34,14,1,0,0,0,0,40,0,cluster2
778,43,13,1,0,0,0,0,50,1,cluster2
779,54,10,0,0,0,0,0,40,0,cluster0
780,43,10,1,0,0,0,0,40,0,cluster2
781,28,11,0,0,1,0,1669,42,0,cluster0
782,40,11,1,0,0,0,0,50,1,cluster2
783,41,10,1,0,0,0,0,60,0,cluster2
784,40,13,0,4,1,0,0,55,1,cluster0
785,42,10,0,1,1,0,0,38,0,cluster0
786,61,9,1,0,0,0,2352,50,0,cluster2
787,18,8,3,0,0,0,0,30,0,cluster0
788,59,9,1,0,0,0,0,16,0,cluster0
789,21,9,0,0,1,1055,0,40,0,cluster1
790,48,11,1,0,0,0,0,50,1,cluster2
791,41,13,1,0,0,0,0,40,0,cluster2
792,18,10,3,0,0,0,0,33,0,cluster0
793,23,9,0,0,1,2463,0,40,0,cluster1
794,60,9,1,0,0,0,0,60,1,cluster2
795,22,10,5,1,0,0,0,20,0,cluster0
796,61,9,1,0,0,0,0,40,0,cluster2
797,25,9,0,1,0,0,0,40,0,cluster0
798,46,14,0,0,0,0,0,35,1,cluster2
799,43,13,1,0,0,0,1902,40,1,cluster2
800,43,12,0,0,0,0,0,40,0,cluster2
801,24,9,3,1,0,0,1721,30,0,cluster0
802,68,7,4,0,0,0,0,20,0,cluster0
803,31,9,4,0,1,0,0,38,0,cluster0
804,17,7,3,0,1,0,0,20,0,cluster0
805,32,9,1,0,0,5178,0,48,1,cluster1
806,50,14,5,0,0,0,0,40,0,cluster0
807,33,13,1,0,0,3103,0,47,1,cluster1
808,64,13,1,0,0,0,0,40,1,cluster2
809,20,9,3,0,0,0,0,30,0,cluster0
810,30,9,3,0,1,0,0,36,0,cluster0
811,22,10,3,1,0,0,0,40,0,cluster0
812,43,10,0,0,0,0,0,45,0,cluster0
813,22,10,3,0,0,0,0,40,0,cluster0
814,17,6,3,0,0,0,0,20,0,cluster0
815,47,9,2,0,1,0,0,75,0,cluster0
816,41,11,0,0,1,0,0,60,0,cluster0
817,56,10,1,0,0,0,0,50,1,cluster2
818,64,9,1,0,0,0,0,45,0,cluster2
819,47,9,1,0,0,0,0,50,1,cluster2
820,48,11,4,0,0,0,0,40,0,cluster0
821,31,14,0,0,1,0,0,46,0,cluster0
822,29,11,3,0,0,0,0,40,0,cluster0
823,30,9,0,0,1,0,0,40,0,cluster0
824,32,9,1,0,0,0,1672,60,0,cluster2
825,57,9,4,0,0,0,653,42,1,cluster0
826,62,9,0,0,1,0,0,40,0,cluster0
827,39,9,4,0,1,0,0,24,0,cluster0
828,43,10,0,0,0,0,0,25,0,cluster0
829,24,13,3,0,0,0,0,40,0,cluster0
830,42,7,1,0,0,0,0,15,0,cluster0
831,53,10,2,0,1,4386,0,40,1,cluster1
832,26,10,3,0,0,0,0,40,0,cluster0
833,73,9,1,0,0,0,0,40,0,cluster2
834,72,7,0,0,1,0,0,24,0,cluster0
835,55,9,1,0,0,0,0,40,0,cluster2
836,25,9,0,0,0,0,0,40,0,cluster0
837,41,13,0,0,1,0,0,50,1,cluster0
838,24,13,0,0,0,0,0,50,0,cluster0
839,63,9,0,0,0,0,0,6,0,cluster0
840,17,7,3,0,0,0,0,20,0,cluster0
841,35,10,1,0,0,0,0,50,0,cluster2
842,51,10,1,0,0,0,0,40,1,cluster2
843,62,13,0,0,1,0,0,48,0,cluster0
844,55,9,1,0,0,4386,0,40,1,cluster1
845,43,10,0,0,0,0,0,40,0,cluster0
846,40,9,0,0,1,0,0,50,0,cluster0
847,37,13,1,0,0,0,0,45,1,cluster2
848,39,13,1,0,0,0,0,40,0,cluster2
849,31,9,3,0,0,0,0,18,0,cluster0
850,61,14,0,0,1,0,0,40,1,cluster0
851,26,11,0,0,1,0,0,55,0,cluster0
852,46,9,1,0,0,0,0,50,0,cluster2
853,26,13,0,0,1,0,0,40,0,cluster0
854,48,16,3,0,0,0,0,50,1,cluster2
855,34,9,3,0,0,0,0,40,0,cluster0
856,34,9,3,0,1,0,0,40,0,cluster0
857,59,9,1,0,0,0,0,40,1,cluster2
858,34,13,3,0,1,0,0,40,0,cluster0
859,49,13,0,0,1,0,0,56,1,cluster0
860,18,7,3,0,1,0,0,20,0,cluster0
861,43,9,1,0,0,0,0,40,0,cluster2
862,48,7,1,0,0,0,0,50,0,cluster2
863,28,10,1,0,0,0,0,70,0,cluster2
864,33,9,1,0,0,0,0,40,0,cluster0
865,24,10,0,0,1,0,0,15,0,cluster0
866,21,6,0,0,0,0,0,40,0,cluster0
867,17,7,3,0,0,0,0,28,0,cluster0
868,39,10,1,0,0,0,0,50,1,cluster2
869,29,13,3,0,0,0,0,40,0,cluster0
870,44,13,1,0,0,0,0,40,1,cluster2
871,24,10,3,0,0,0,0,50,0,cluster0
872,71,14,1,0,0,10605,0,40,1,cluster1
873,51,13,1,2,0,0,2415,40,1,cluster1
874,55,3,4,1,0,0,0,25,0,cluster0
875,41,13,1,0,0,0,0,60,1,cluster2
876,23,9,4,1,1,0,0,7,0,cluster0
877,38,11,4,0,1,0,0,40,0,cluster0
878,39,9,1,0,0,0,0,40,1,cluster2
879,19,9,0,0,1,0,0,30,0,cluster0
880,49,5,0,0,1,0,0,40,0,cluster0
881,32,13,5,0,0,0,0,40,1,cluster0
882,27,9,1,0,0,0,0,70,0,cluster2
883,38,13,1,0,0,0,0,50,1,cluster2
884,33,10,2,0,1,0,0,60,0,cluster0
885,63,10,1,0,0,0,0,15,0,cluster0
886,23,13,3,0,0,0,0,28,0,cluster0
887,33,10,1,0,0,0,0,60,0,cluster2
888,54,9,1,1,0,0,0,40,0,cluster0
889,29,11,0,0,1,2174,0,45,0,cluster1
890,48,10,4,1,1,0,0,30,0,cluster0
891,35,13,0,0,0,0,0,40,0,cluster2
892,28,11,2,2,1,0,0,40,0,cluster0
893,37,13,1,0,0,7688,0,50,1,cluster1
894,42,15,1,0,0,0,0,65,1,cluster2
895,40,14,1,0,0,0,0,40,0,cluster2
896,47,10,3,0,0,0,0,55,0,cluster0
897,22,13,3,0,1,0,0,50,0,cluster0
898,30,13,1,0,0,0,0,45,1,cluster2
899,28,9,1,0,0,0,0,40,0,cluster0
900,63,4,1,0,0,0,0,55,0,cluster2
901,51,5,1,0,0,0,0,20,0,cluster0
902,22,9,3,0,1,0,0,40,0,cluster0
903,27,12,3,3,0,0,0,40,0,cluster0
904,35,9,0,0,0,0,0,45,0,cluster0
905,46,9,0,0,1,0,0,38,0,cluster0
906,37,10,0,0,0,0,0,52,0,cluster2
907,24,13,3,1,0,0,0,15,0,cluster0
908,37,9,3,0,0,0,0,10,0,cluster0
909,53,10,1,0,0,0,0,40,0,cluster2
910,27,9,0,0,0,0,0,30,0,cluster0
911,38,10,0,0,0,0,0,44,0,cluster0
912,53,6,1,0,0,0,0,60,0,cluster2
913,34,10,0,0,0,0,0,40,0,cluster0
914,23,9,3,1,0,0,0,40,0,cluster0
915,39,13,1,0,0,15024,0,45,1,cluster1
916,43,14,2,2,1,0,0,50,0,cluster0
917,67,9,1,2,0,0,0,40,1,cluster0
918,81,9,1,0,0,0,0,30,0,cluster0
919,21,10,3,0,0,0,0,20,0,cluster0
920,23,10,0,0,0,0,0,25,0,cluster0
921,25,10,4,0,0,0,0,40,0,cluster0
922,42,3,2,0,1,0,0,38,0,cluster0
923,38,10,2,1,1,0,0,40,0,cluster0
924,64,9,1,0,0,0,0,5,0,cluster0
925,32,9,1,0,0,0,0,40,0,cluster0
926,37,9,1,0,0,0,0,40,0,cluster2
927,51,14,1,0,0,0,0,60,1,cluster2
928,22,10,0,0,1,0,0,42,0,cluster0
929,33,2,0,0,1,0,0,40,0,cluster0
930,42,9,0,0,0,0,0,55,0,cluster2
931,19,10,3,0,1,0,0,10,0,cluster0
932,51,1,1,0,0,0,0,40,0,cluster0
933,23,9,2,0,1,0,0,40,0,cluster0
934,37,7,1,0,0,3103,0,44,1,cluster1
935,37,9,1,0,0,0,0,99,1,cluster2
936,47,14,0,0,1,0,0,25,0,cluster0
937,41,15,1,0,0,0,2415,40,1,cluster2
938,33,9,1,0,0,0,0,30,0,cluster0
939,31,13,0,0,0,0,0,40,1,cluster2
940,31,12,4,3,1,0,0,40,0,cluster0
941,35,9,1,1,0,0,0,40,0,cluster0
942,38,9,1,0,0,0,0,40,1,cluster2
943,18,9,0,0,1,0,0,45,0,cluster0
944,20,9,1,0,0,0,0,40,0,cluster0
945,54,10,4,1,1,0,0,35,0,cluster0
946,40,10,4,0,1,0,0,40,0,cluster0
947,36,13,2,0,1,0,1977,45,1,cluster2
948,43,10,4,0,0,0,0,35,0,cluster0
949,44,10,4,0,0,0,0,40,0,cluster0
950,44,9,2,0,1,0,0,40,1,cluster0
951,43,14,1,0,0,0,0,43,1,cluster2
952,51,4,4,1,1,0,0,40,0,cluster0
953,18,9,3,0,1,0,0,20,0,cluster0
954,51,10,1,0,0,0,0,40,0,cluster2
955,41,6,1,0,0,0,0,30,0,cluster0
956,44,10,1,0,0,0,0,70,1,cluster2
957,33,6,0,0,0,0,0,40,0,cluster0
958,33,13,1,0,0,0,0,40,1,cluster2
959,42,12,1,0,0,0,0,40,1,cluster2
960,25,10,1,0,0,0,0,45,0,cluster0
961,32,9,0,0,1,0,0,38,0,cluster0
962,32,13,1,0,0,0,0,70,0,cluster2
963,36,6,4,0,1,0,0,40,0,cluster0
964,28,9,1,0,0,0,0,40,0,cluster0
965,20,9,3,0,1,0,0,20,0,cluster0
966,35,10,1,0,0,0,0,60,1,cluster2
967,55,9,1,0,0,0,0,20,0,cluster0
968,48,13,1,2,0,0,0,40,1,cluster0
969,36,11,0,0,1,0,0,20,0,cluster0
970,34,9,1,0,0,0,0,35,1,cluster2
971,28,13,0,0,1,0,0,35,0,cluster0
972,67,13,0,0,0,0,2392,40,1,cluster2
973,37,9,1,0,0,0,0,40,0,cluster2
974,44,9,4,0,0,0,0,70,0,cluster0
975,25,10,0,0,1,0,0,40,0,cluster0
976,21,10,0,0,1,4101,0,40,0,cluster1
977,40,14,1,0,0,0,0,35,1,cluster2
978,78,9,0,1,1,2964,0,40,0,cluster1
979,34,9,3,0,0,0,0,40,0,cluster0
980,49,9,0,0,1,0,0,44,0,cluster0
981,22,12,0,0,1,0,0,40,0,cluster0
982,23,9,4,1,1,0,0,40,0,cluster0
983,60,9,4,0,0,0,0,42,0,cluster0
984,45,9,0,0,0,0,0,40,1,cluster2
985,63,11,0,0,1,0,0,20,0,cluster0
986,41,9,3,1,1,0,0,35,0,cluster0
987,47,9,4,0,1,0,0,40,0,cluster0
988,44,9,4,0,0,0,0,40,0,cluster0
989,51,10,0,0,1,3325,0,40,0,cluster1
990,46,13,0,0,0,0,1504,40,0,cluster2
991,41,11,1,0,0,0,0,40,0,cluster2
992,50,9,1,0,0,0,0,30,0,cluster2
993,47,9,1,0,0,0,0,50,1,cluster2
994,35,9,0,0,0,0,0,45,0,cluster0
995,56,9,1,0,0,0,0,55,1,cluster2
996,45,14,0,0,0,0,0,45,0,cluster2
997,48,13,4,0,0,0,0,58,1,cluster0
998,40,10,1,0,0,2580,0,40,0,cluster1
999,39,13,1,0,0,15024,0,50,1,cluster1
1000,20,10,3,0,0,0,0,40,0,cluster0
1001,50,16,1,0,0,0,1902,65,1,cluster2
1002,38,9,2,0,1,0,0,40,1,cluster0
1003,23,13,3,0,1,0,0,60,0,cluster0
1004,31,9,3,0,0,0,0,16,0,cluster0
1005,58,13,1,0,0,0,0,40,0,cluster2
1006,66,9,0,1,0,0,0,40,0,cluster0
1007,39,9,1,0,0,0,0,40,1,cluster2
1008,54,9,1,0,0,15024,0,52,1,cluster1
1009,26,10,1,0,0,0,0,50,0,cluster2
1010,51,9,0,0,1,0,0,40,0,cluster0
1011,34,11,3,0,0,0,0,40,0,cluster0
1012,50,9,1,0,0,3103,0,40,1,cluster1
1013,42,10,1,0,0,0,0,44,1,cluster2
1014,38,14,1,0,0,0,0,25,0,cluster2
1015,48,4,1,0,0,0,0,40,0,cluster0
1016,33,11,2,0,1,0,0,40,1,cluster0
1017,51,9,4,0,1,0,0,32,0,cluster0
1018,22,9,0,0,0,0,0,40,0,cluster0
1019,19,9,3,0,0,0,0,30,0,cluster0
1020,41,10,0,0,0,0,0,50,0,cluster2
1021,48,14,1,0,0,0,0,35,1,cluster2
1022,42,9,0,0,1,0,0,30,0,cluster0
1023,34,10,1,0,0,0,0,40,0,cluster2
1024,23,9,4,1,1,0,0,40,0,cluster0
1025,56,9,1,0,0,0,0,50,0,cluster2
1026,30,13,0,1,0,0,0,45,0,cluster0
1027,45,9,1,0,0,0,0,55,1,cluster2
1028,48,6,2,0,1,0,0,40,0,cluster0
1029,48,14,0,2,0,0,0,50,0,cluster0
1030,31,11,0,0,1,0,0,40,0,cluster0
1031,20,12,3,0,0,0,1719,20,0,cluster0
1032,27,10,0,0,0,0,0,40,0,cluster0
1033,32,9,0,1,1,0,0,40,0,cluster0
1034,76,4,0,0,0,0,0,2,0,cluster0
1035,19,9,4,0,0,0,2001,40,0,cluster0
1036,66,5,1,0,0,1409,0,1,0,cluster1
1037,37,9,0,0,0,0,0,75,0,cluster2
1038,34,9,4,1,1,0,0,30,0,cluster0
1039,34,7,2,0,1,0,0,8,0,cluster0
1040,90,9,0,0,1,0,0,40,0,cluster0
1041,23,10,3,1,1,0,0,40,0,cluster0
1042,43,10,0,0,1,0,0,40,0,cluster0
1043,44,13,1,0,0,7688,0,60,1,cluster1
1044,24,10,0,0,1,0,0,37,0,cluster0
1045,28,15,4,0,0,0,0,55,0,cluster0
1046,64,12,0,0,1,0,0,20,0,cluster0
1047,23,10,1,0,0,0,0,40,0,cluster0
1048,20,10,0,0,1,0,0,50,0,cluster0
1049,36,13,1,0,0,0,1902,50,1,cluster2
1050,61,9,1,0,0,0,0,40,0,cluster2
1051,53,13,1,0,0,0,0,40,1,cluster2
1052,30,13,1,0,0,7298,0,40,1,cluster1
1053,52,10,1,0,0,0,0,55,1,cluster2
1054,38,10,0,0,0,0,0,40,0,cluster0
1055,32,13,1,0,0,0,0,40,0,cluster2
1056,30,8,1,0,0,0,0,75,0,cluster2
1057,41,11,0,0,1,0,0,40,0,cluster0
1058,49,14,1,0,0,0,1902,40,1,cluster2
1059,45,9,1,0,0,0,0,47,1,cluster2
1060,43,9,1,0,0,0,0,35,0,cluster2
1061,61,9,1,0,0,3471,0,40,0,cluster1
1062,54,9,1,0,0,0,0,32,0,cluster2
1063,34,12,4,0,1,0,0,40,0,cluster0
1064,49,10,1,0,0,0,0,80,1,cluster2
1065,38,10,3,0,0,0,0,40,0,cluster0
1066,35,15,1,0,0,0,1977,80,1,cluster2
1067,36,8,1,0,0,0,0,40,0,cluster0
1068,30,13,1,0,0,0,0,50,0,cluster2
1069,36,12,0,0,1,0,0,60,0,cluster0
1070,22,13,3,0,1,0,0,20,0,cluster0
1071,38,9,1,0,0,0,1902,40,1,cluster2
1072,37,9,1,0,0,0,0,50,1,cluster2
1073,48,16,2,0,1,0,1902,46,1,cluster2
1074,17,7,3,0,0,0,0,15,0,cluster0
1075,19,10,3,0,0,0,0,20,0,cluster0
1076,27,13,0,1,1,0,1590,40,0,cluster0
1077,22,13,3,2,0,0,0,50,0,cluster0
1078,49,9,1,0,0,0,0,40,0,cluster2
1079,43,11,2,0,1,0,0,40,1,cluster0
1080,43,13,4,0,1,0,0,40,0,cluster0
1081,19,9,0,0,1,0,0,35,0,cluster0
1082,58,9,1,0,0,0,0,60,0,cluster2
1083,41,10,1,0,0,0,0,40,1,cluster2
1084,31,10,1,0,0,0,0,40,0,cluster0
1085,30,11,1,0,0,0,0,40,0,cluster2
1086,32,9,1,0,0,0,0,40,0,cluster0
