@relation 'adult.data-weka.filters.unsupervised.attribute.Remove-R2-4,7,9,14-weka.filters.supervised.attribute.NominalToBinary'

@attribute age numeric
@attribute education-num numeric
@attribute 'marital-status= Never-married' numeric
@attribute 'marital-status= Married-civ-spouse' numeric
@attribute 'marital-status= Divorced' numeric
@attribute 'marital-status= Married-spouse-absent' numeric
@attribute 'marital-status= Separated' numeric
@attribute 'marital-status= Married-AF-spouse' numeric
@attribute 'marital-status= Widowed' numeric
@attribute 'relationship= Not-in-family' numeric
@attribute 'relationship= Husband' numeric
@attribute 'relationship= Wife' numeric
@attribute 'relationship= Own-child' numeric
@attribute 'relationship= Unmarried' numeric
@attribute 'relationship= Other-relative' numeric
@attribute sex numeric
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class {' <=50K',' >50K'}

@data
18,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40,' <=50K'
50,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4386,0,40,' <=50K'
45,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,' >50K'
30,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,' >50K'
37,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,35,' <=50K'
44,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' >50K'
33,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
61,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
61,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
38,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,' >50K'
22,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,' <=50K'
36,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,' <=50K'
44,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5178,0,60,' >50K'
37,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,62,' <=50K'
31,10,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,20,' <=50K'
54,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15024,0,45,' >50K'
20,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,' <=50K'
63,13,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,40,' >50K'
48,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7688,0,40,' >50K'
33,9,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,41,' <=50K'
31,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4650,0,45,' <=50K'
38,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
45,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
48,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
53,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
55,9,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,40,' <=50K'
38,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,72,' >50K'
29,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
36,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,' >50K'
42,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,' <=50K'
50,9,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,40,' <=50K'
75,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,' <=50K'
46,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1902,40,' >50K'
52,9,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,40,' <=50K'
27,13,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
43,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,' <=50K'
31,7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,42,' <=50K'
23,10,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,30,' <=50K'
34,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,24,' <=50K'
41,9,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40,' <=50K'
31,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,30,' <=50K'
42,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40,' <=50K'
35,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45,' >50K'
55,9,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,25,' <=50K'
36,9,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,40,' <=50K'
65,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,59,' >50K'
38,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,' <=50K'
62,10,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,20,' <=50K'
54,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,99999,0,60,' >50K'
49,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
34,9,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40,' <=50K'
32,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40,' <=50K'
51,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15024,0,50,' >50K'
48,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,' <=50K'
30,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
52,9,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,43,' <=50K'
28,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1762,40,' <=50K'
29,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
38,13,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,50,' <=50K'
57,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,' >50K'
43,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
37,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
30,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
53,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48,' >50K'
69,11,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,' <=50K'
73,9,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,37,' <=50K'
22,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35,' <=50K'
31,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,45,' <=50K'
38,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1887,40,' >50K'
50,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,' <=50K'
37,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,' <=50K'
44,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
47,13,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,45,' <=50K'
27,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
28,12,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,80,' <=50K'
25,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
20,10,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,40,' <=50K'
51,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
46,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1977,40,' >50K'
67,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6514,0,7,' >50K'
47,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,' <=50K'
42,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
52,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1876,50,' <=50K'
42,12,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,40,' >50K'
65,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
21,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,' <=50K'
50,9,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5178,0,40,' >50K'
46,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
47,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15024,0,50,' >50K'
57,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
37,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45,' <=50K'
50,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
58,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
63,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,30,' <=50K'
39,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65,' <=50K'
46,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,' <=50K'
36,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
26,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1628,50,' <=50K'
21,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57,' <=50K'
41,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
44,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,' <=50K'
22,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
29,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,' <=50K'
29,9,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,40,' <=50K'
58,10,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40,' >50K'
36,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,' <=50K'
30,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48,' <=50K'
37,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,' >50K'
29,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
26,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40,' <=50K'
43,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,' <=50K'
49,9,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40,' >50K'
45,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
28,13,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
20,10,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,25,' <=50K'
51,9,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,40,' <=50K'
32,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,' >50K'
24,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40,' <=50K'
35,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7298,0,40,' >50K'
35,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55,' <=50K'
41,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
48,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,' >50K'
61,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1471,0,35,' <=50K'
20,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,' <=50K'
27,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,' >50K'
55,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,' >50K'
39,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
17,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,' <=50K'
47,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
52,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,40,' >50K'
24,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20,' <=50K'
29,7,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,40,' <=50K'
25,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,' <=50K'
20,10,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
23,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,' <=50K'
57,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,' <=50K'
51,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
33,10,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3674,0,16,' <=50K'
39,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
40,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
71,13,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2329,0,16,' <=50K'
38,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
28,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,' <=50K'
57,14,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
47,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
59,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,' <=50K'
26,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
35,13,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40,' <=50K'
61,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,' >50K'
17,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,30,' <=50K'
36,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,' >50K'
62,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3411,0,50,' <=50K'
34,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,' >50K'
32,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7688,0,50,' >50K'
42,9,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,40,' <=50K'
39,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
58,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
61,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1848,60,' >50K'
40,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55,' <=50K'
31,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37,' <=50K'
36,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,' <=50K'
23,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,' <=50K'
33,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,' <=50K'
52,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
22,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,24,' <=50K'
51,10,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,40,' <=50K'
31,11,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
49,9,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,40,' <=50K'
49,9,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40,' <=50K'
53,10,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,40,' <=50K'
52,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,99999,0,40,' >50K'
20,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,' <=50K'
26,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,' <=50K'
61,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,' <=50K'
43,14,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,30,' <=50K'
46,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52,' <=50K'
43,11,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,35,' <=50K'
41,9,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,40,' <=50K'
44,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55,' <=50K'
54,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
65,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20051,0,40,' >50K'
32,13,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,40,' <=50K'
25,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40,' <=50K'
23,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,' <=50K'
25,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45,' <=50K'
19,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,' <=50K'
37,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,' <=50K'
45,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45,' <=50K'
37,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44,' <=50K'
40,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1564,70,' >50K'
19,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,' <=50K'
17,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,' <=50K'
27,13,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
40,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1887,40,' >50K'
59,9,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1762,30,' <=50K'
19,9,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,40,' <=50K'
43,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
42,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,' >50K'
54,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5013,0,40,' <=50K'
54,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,' <=50K'
51,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2105,0,45,' <=50K'
50,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,' >50K'
40,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
55,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,' <=50K'
50,9,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
31,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,' <=50K'
42,9,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,32,' <=50K'
24,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,' >50K'
30,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40,' <=50K'
39,12,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,50,' >50K'
37,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,50,' <=50K'
33,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
48,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,40,' <=50K'
43,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,78,' <=50K'
39,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
53,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,' >50K'
52,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,' <=50K'
28,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,' <=50K'
32,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,' <=50K'
31,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,' >50K'
31,13,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40,' >50K'
47,10,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
19,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,' <=50K'
40,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
40,12,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,45,' <=50K'
41,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
53,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
46,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,43,' <=50K'
45,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4386,0,35,' >50K'
39,5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3411,0,34,' <=50K'
19,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
57,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1887,40,' >50K'
49,11,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40,' <=50K'
59,9,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
32,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,50,' >50K'
18,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,594,0,15,' <=50K'
35,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
58,6,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40,' <=50K'
28,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43,' <=50K'
36,12,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40,' >50K'
41,14,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,35,' <=50K'
47,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
50,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1672,60,' <=50K'
61,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,' <=50K'
36,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,' >50K'
38,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
56,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1902,60,' >50K'
50,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,' <=50K'
45,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5013,0,40,' <=50K'
44,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66,' <=50K'
51,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,' >50K'
44,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,' >50K'
25,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,50,' <=50K'
60,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,40,' <=50K'
17,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1055,0,30,' <=50K'
49,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,' >50K'
46,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,' >50K'
56,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,38,' <=50K'
25,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3325,0,45,' <=50K'
22,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
76,9,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,' <=50K'
41,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,' >50K'
48,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7688,0,40,' >50K'
46,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
30,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' >50K'
39,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
40,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
70,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
35,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2051,45,' <=50K'
49,14,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,75,' <=50K'
24,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,' <=50K'
40,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7298,0,36,' >50K'
61,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,' >50K'
25,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,' <=50K'
28,13,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
69,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,' <=50K'
22,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,36,' <=50K'
47,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,' <=50K'
38,9,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,48,' <=50K'
26,11,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40,' <=50K'
17,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24,' <=50K'
33,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,' <=50K'
43,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
58,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
53,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,99999,0,40,' >50K'
26,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,' <=50K'
43,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
31,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2105,0,40,' <=50K'
30,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2001,42,' <=50K'
25,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,25,' <=50K'
57,9,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,40,' <=50K'
37,14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,60,' >50K'
32,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48,' <=50K'
26,9,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,41,' <=50K'
45,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
53,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15024,0,35,' >50K'
27,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,' <=50K'
28,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,' >50K'
32,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,43,' >50K'
35,13,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1980,65,' <=50K'
36,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55,' >50K'
19,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
